build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
1994,2018,1,2, 범어동,"    30,700",우방청솔맨션,59.94,88,27260,17
2003,2018,1,2, 범어동,"    48,500",태왕유성하이빌,84.9686,614-3,27260,20
2000,2018,1,2, 범어동,"    54,000",범어청구푸른마을,134.4475,614-100,27260,14
1985,2018,1,2, 범어동,"    59,500",가든하이츠1,84.945,300,27260,10
2015,2018,1,3, 범어동,"    53,000",e편한세상범어,84.7725,2240,27260,4
1988,2018,1,3, 범어동,"    69,500",장원맨션,121.34,산103,27260,3
2008,2018,1,3, 범어동,"    80,000",범어월드메르디앙웨스턴카운티,132.6887,966-1,27260,11
2009,2018,1,3, 범어동,"   120,000",범어쌍용예가,159.3037,808,27260,24
2015,2018,1,4, 범어동,"    57,300",e편한세상범어,84.791,2240,27260,23
2005,2018,1,4, 범어동,"    70,000",코오롱하늘채수,134.682,792-19,27260,11
1985,2018,1,4, 범어동,"    89,000",가든하이츠1,129.18,300,27260,9
1994,2018,1,5, 범어동,"    43,500",우방청솔맨션,84.97,88,27260,22
2003,2018,1,5, 범어동,"    48,900",태왕유성하이빌,84.9686,614-3,27260,4
1987,2018,1,5, 범어동,"    53,000",을지맨션,79.902,314-2,27260,7
2008,2018,1,6, 범어동,"    78,000",범어월드메르디앙웨스턴카운티,168.6761,966-1,27260,1
1987,2018,1,6, 범어동,"    53,500",을지맨션,79.74,314-2,27260,10
2010,2018,1,6, 범어동,"    65,000",범어STX칸,84.8151,800-3,27260,27
2015,2018,1,6, 범어동,"    58,500",e편한세상범어,84.791,2240,27260,28
2009,2018,1,6, 범어동,"   126,000",두산위브더제니스,137.0619,179,27260,48
2015,2018,1,6, 범어동,"    56,500",e편한세상범어,84.7725,2240,27260,14
2009,2018,1,6, 범어동,"   111,000",두산위브더제니스,134.8251,179,27260,7
1982,2018,1,6, 범어동,"    65,000",경남타운,84.55,320,27260,9
2008,2018,1,8, 범어동,"    55,500",범어월드메르디앙이스턴카운티,84.985,2100,27260,6
2000,2018,1,8, 범어동,"    52,000",범어청구하이츠,84.96,88-6,27260,8
2007,2018,1,9, 범어동,"    35,300",수성태왕아너스,84.8438,1266,27260,2
2008,2018,1,10, 범어동,"    89,900",범어월드메르디앙웨스턴카운티,168.6761,966-1,27260,15
1984,2018,1,10, 범어동,"    47,500",우방범어타운2,75.705,650,27260,3
2009,2018,1,10, 범어동,"    74,000",범어쌍용예가,115.2158,808,27260,3
1996,2018,1,10, 범어동,"    23,200",청구성조타운,59.455,2017,27260,13
1981,2018,1,10, 범어동,"    19,900",범어아진(665-1),49.89,665-1,27260,4
2017,2018,1,11, 범어동,"    21,500",마크팰리스범어,42.6363,177-3,27260,19
2009,2018,1,11, 범어동,"    70,000",범어역우방유쉘,115.3747,35-1,27260,38
1984,2018,1,11, 범어동,"    51,400",우방범어타운2,84.8,650,27260,3
2010,2018,1,11, 범어동,"    90,000",범어STX칸,124.2636,800-3,27260,6
2007,2018,1,11, 범어동,"    70,000",화성파크리젠시,125.0423,43-5,27260,22
2008,2018,1,12, 범어동,"    78,000",범어월드메르디앙웨스턴카운티,132.6887,966-1,27260,4
1982,2018,1,12, 범어동,"    65,000",경남타운,84.55,320,27260,3
1984,2018,1,12, 범어동,"    50,800",우방범어타운2,84.978,650,27260,2
2013,2018,1,12, 범어동,"    60,000",범어숲화성파크드림S,84.8939,2237,27260,28
2014,2018,1,12, 범어동,"    51,500",화산샬레,72.18,2238,27260,13
2007,2018,1,12, 범어동,"    48,000",범어유림노르웨이숲2차,70.1295,908-4,27260,13
1985,2018,1,13, 범어동,"    63,000",가든하이츠1,84.945,300,27260,8
2015,2018,1,13, 범어동,"    57,500",e편한세상범어,84.791,2240,27260,20
2009,2018,1,13, 범어동,"    83,000",범어쌍용예가,115.2158,808,27260,24
2010,2018,1,13, 범어동,"    74,000",범어삼성쉐르빌,84.9356,77-7,27260,16
1987,2018,1,13, 범어동,"    37,000",범어목련,59.43,341,27260,4
1994,2018,1,13, 범어동,"    27,900",우방청솔맨션,59.94,88,27260,5
2013,2018,1,13, 범어동,"    67,500",범어숲화성파크드림S,94.7968,2237,27260,30
2015,2018,1,14, 범어동,"    57,800",e편한세상범어,84.791,2240,27260,12
1987,2018,1,15, 범어동,"    32,500",범어목련,52.86,341,27260,2
1981,2018,1,15, 범어동,"    18,400",범양,51.31,63-115,27260,4
2009,2018,1,15, 범어동,"   170,000",두산위브더제니스,170.8551,179,27260,19
2009,2018,1,15, 범어동,"   117,000",두산위브더제니스,129.0208,179,27260,8
2000,2018,1,15, 범어동,"    68,000",범어청구푸른마을,134.4475,614-100,27260,8
2008,2018,1,15, 범어동,"    77,000",래미안수성,126.0949,2030,27260,19
2015,2018,1,16, 범어동,"    54,900",e편한세상범어,84.791,2240,27260,5
2013,2018,1,16, 범어동,"    58,300",범어숲화성파크드림S,84.8336,2237,27260,19
2008,2018,1,16, 범어동,"    80,000",래미안수성,134.568,2030,27260,14
1979,2018,1,16, 범어동,"    17,300",청구빌라맨션,58.55,476,27260,2
1984,2018,1,17, 범어동,"    51,500",우방범어타운2,84.978,650,27260,2
2009,2018,1,17, 범어동,"   118,000",두산위브더제니스,129.0208,179,27260,19
2009,2018,1,18, 범어동,"    69,800",범어역우방유쉘,115.3747,35-1,27260,33
1984,2018,1,18, 범어동,"    54,500",우방범어타운2,84.978,650,27260,1
2009,2018,1,18, 범어동,"    70,000",범어역우방유쉘,115.3747,35-1,27260,31
1987,2018,1,18, 범어동,"    32,850",범어목련,52.86,341,27260,3
2006,2018,1,18, 범어동,"   118,000",유림노르웨이숲,147.4278,906-1,27260,21
1980,2018,1,18, 범어동,"    35,000",범어아진(644),55.24,644,27260,1
1979,2018,1,19, 범어동,"    20,500",청구빌라맨션,84.96,476,27260,5
2010,2018,1,19, 범어동,"    65,100",범어STX칸,84.8151,800-3,27260,12
2013,2018,1,19, 범어동,"    64,000",범어숲화성파크드림S,92.9515,2237,27260,11
1982,2018,1,19, 범어동,"    43,000",우방크로바,83.5,800-11,27260,5
1980,2018,1,19, 범어동,"    24,000",공작맨션,53.98,804-46,27260,3
1982,2018,1,19, 범어동,"    65,000",경남타운,84.55,320,27260,12
2010,2018,1,20, 범어동,"    65,000",범어STX칸,84.8151,800-3,27260,4
2013,2018,1,20, 범어동,"    77,000",범어풀비체,81.8909,2236,27260,16
2009,2018,1,20, 범어동,"   135,000",범어롯데캐슬,148.34,380,27260,6
2014,2018,1,20, 범어동,"    62,500",화산샬레,84.973,2238,27260,4
1987,2018,1,20, 범어동,"    32,000",범어목련,52.86,341,27260,4
2008,2018,1,20, 범어동,"    82,000",범어월드메르디앙웨스턴카운티,132.6887,966-1,27260,12
2009,2018,1,20, 범어동,"    76,800",범어쌍용예가,99.1683,808,27260,10
2015,2018,1,21, 범어동,"    58,500",e편한세상범어,84.791,2240,27260,22
2006,2018,1,21, 범어동,"    48,000",범어화성파크드림,84.9742,2148,27260,4
2009,2018,1,22, 범어동,"    69,800",범어역우방유쉘,120.0349,35-1,27260,13
2015,2018,1,22, 범어동,"    58,700",e편한세상범어,84.7725,2240,27260,14
2010,2018,1,22, 범어동,"    64,500",범어STX칸,84.8151,800-3,27260,30
1981,2018,1,22, 범어동,"    20,650",범어아진(665-1),49.89,665-1,27260,3
2006,2018,1,23, 범어동,"    95,000",유림노르웨이숲,130.6444,906-1,27260,19
2010,2018,1,23, 범어동,"   100,000",범어삼성쉐르빌,118.5173,77-7,27260,2
1988,2018,1,23, 범어동,"    70,000",장원맨션,121.34,산103,27260,13
2015,2018,1,23, 범어동,"    43,000",e편한세상범어,59.9869,2240,27260,2
2009,2018,1,23, 범어동,"    74,000",범어쌍용예가,115.2158,808,27260,6
2009,2018,1,24, 범어동,"    83,000",범어에스케이뷰,84.9816,2234,27260,2
1987,2018,1,24, 범어동,"    32,000",범어목련,52.86,341,27260,1
2000,2018,1,24, 범어동,"    53,000",범어청구하이츠,84.96,88-6,27260,12
1988,2018,1,25, 범어동,"    73,000",장원맨션,121.34,산103,27260,12
2015,2018,1,25, 범어동,"    58,000",e편한세상범어,84.791,2240,27260,18
2009,2018,1,26, 범어동,"   124,800",두산위브더제니스,137.0619,179,27260,34
2009,2018,1,26, 범어동,"   180,000",두산위브더제니스,204.0727,179,27260,46
2013,2018,1,26, 범어동,"    62,500",범어숲화성파크드림S,84.8939,2237,27260,21
2009,2018,1,26, 범어동,"    70,300",범어역우방유쉘,115.3747,35-1,27260,36
1979,2018,1,26, 범어동,"    21,700",청구빌라맨션,84.96,476,27260,4
2008,2018,1,26, 범어동,"    93,000",범어월드메르디앙웨스턴카운티,168.6761,966-1,27260,10
1980,2018,1,26, 범어동,"    28,000",공작맨션,79.8,804-46,27260,1
1996,2018,1,27, 범어동,"    23,200",청구성조타운,59.455,2017,27260,18
1994,2018,1,27, 범어동,"    48,000",우방청솔맨션,84.97,88,27260,21
2006,2018,1,27, 범어동,"    49,200",범어화성파크드림,84.9742,2148,27260,4
1981,2018,1,27, 범어동,"    20,900",범어아진(665-1),49.89,665-1,27260,4
2009,2018,1,27, 범어동,"    85,000",범어쌍용예가,115.2158,808,27260,15
2013,2018,1,28, 범어동,"    67,700",범어숲화성파크드림S,92.9515,2237,27260,18
2015,2018,1,28, 범어동,"    57,800",e편한세상범어,84.791,2240,27260,10
2009,2018,1,29, 범어동,"   173,000",두산위브더제니스,171.4714,179,27260,39
1988,2018,1,29, 범어동,"    53,500",장원맨션,84.98,산103,27260,8
2015,2018,1,30, 범어동,"    59,800",e편한세상범어,84.791,2240,27260,25
1985,2018,1,30, 범어동,"    63,000",가든하이츠1,84.945,300,27260,9
2009,2018,1,30, 범어동,"    87,000",범어에스케이뷰,84.9816,2234,27260,5
2010,2018,1,30, 범어동,"    84,500",범어STX칸,111.3433,800-3,27260,8
2014,2018,1,30, 범어동,"    66,800",화산샬레,84.973,2238,27260,3
2014,2018,1,30, 범어동,"    56,700",화산샬레,74.6997,2238,27260,11
2006,2018,1,31, 범어동,"    67,000",유림노르웨이숲,84.9902,906-1,27260,15
2009,2018,1,31, 범어동,"   120,000",두산위브더제니스,129.0208,179,27260,7
2003,2018,1,31, 범어동,"    49,000",태왕유성하이빌,84.9686,614-3,27260,5
2000,2018,1,31, 범어동,"    47,500",범어청구푸른마을,84.96,614-100,27260,18
1981,2018,1,31, 범어동,"    22,000",범어아진(665-1),49.89,665-1,27260,3
2003,2018,1,1, 만촌동,"    43,000",메트로팔레스2,84.93,1356-7,27260,10
1986,2018,1,2, 만촌동,"    26,200",우방금탑,67.15,860,27260,5
2007,2018,1,2, 만촌동,"    60,000",수성2차e-편한세상,84.9874,1046-10,27260,16
2007,2018,1,3, 만촌동,"    64,000",만촌동월드메르디앙,106.1101,1037-7,27260,29
2003,2018,1,3, 만촌동,"    43,800",메트로팔레스3,84.93,1429,27260,10
2008,2018,1,5, 만촌동,"    92,000",수성아크로타워,138.5205,1039-4,27260,4
1997,2018,1,5, 만촌동,"    26,700",만촌우방타운1단지,59.73,816,27260,7
2007,2018,1,5, 만촌동,"    64,500",만촌동월드메르디앙,122.2367,1037-7,27260,9
2002,2018,1,6, 만촌동,"    32,800",만촌보성타운,84.98,605,27260,8
2008,2018,1,6, 만촌동,"    88,000",수성아크로타워,127.5285,1039-4,27260,10
2016,2018,1,7, 만촌동,"    73,800",만촌3차 화성파크드림,84.9558,1479,27260,3
2004,2018,1,9, 만촌동,"    54,200",만촌태왕리더스,117.629,995-1,27260,12
2016,2018,1,10, 만촌동,"    75,000",만촌3차 화성파크드림,84.9558,1479,27260,3
1990,2018,1,10, 만촌동,"    29,900",산장맨션,84.78,1172-1,27260,6
2003,2018,1,10, 만촌동,"    42,500",메트로팔레스2,84.93,1356-7,27260,10
2006,2018,1,11, 만촌동,"    53,200",만촌화성파크드림2,84.3194,861-8,27260,9
2003,2018,1,11, 만촌동,"    35,900",메트로팔레스5,74.91,1429-5,27260,1
1990,2018,1,11, 만촌동,"    27,000",산장맨션,84.78,1172-1,27260,4
2003,2018,1,12, 만촌동,"    58,300",메트로팔레스1,134.98,1356-3,27260,1
2007,2018,1,12, 만촌동,"    81,000",수성2차e-편한세상,147.432,1046-10,27260,3
1984,2018,1,12, 만촌동,"    17,000",동진,46.87,1050-2,27260,4
1996,2018,1,12, 만촌동,"    24,500",만촌우방타운2단지,59.73,777,27260,8
1997,2018,1,13, 만촌동,"    23,900",만촌우방타운1단지,59.73,816,27260,9
2004,2018,1,13, 만촌동,"    44,000",만촌태왕리더스,84.9562,995-1,27260,12
2003,2018,1,14, 만촌동,"    42,200",메트로팔레스3,84.93,1429,27260,1
1997,2018,1,14, 만촌동,"    42,150",만촌우방타운1단지,84.92,816,27260,17
2002,2018,1,15, 만촌동,"    26,000",만촌보성타운,59.87,605,27260,12
1996,2018,1,16, 만촌동,"    43,200",만촌우방타운2단지,84.98,777,27260,10
1996,2018,1,16, 만촌동,"    51,000",만촌우방타운2단지,118.43,777,27260,9
1997,2018,1,16, 만촌동,"    60,000",만촌우방타운1단지,134.98,816,27260,17
2003,2018,1,18, 만촌동,"    37,500",메트로팔레스5,74.91,1429-5,27260,17
1997,2018,1,20, 만촌동,"    27,000",만촌우방타운1단지,59.73,816,27260,11
2002,2018,1,20, 만촌동,"    26,000",만촌보성타운,59.87,605,27260,11
1997,2018,1,20, 만촌동,"    24,800",만촌우방타운1단지,59.73,816,27260,6
2016,2018,1,20, 만촌동,"    75,000",만촌3차 화성파크드림,84.98,1479,27260,6
2007,2018,1,21, 만촌동,"    61,300",만촌동월드메르디앙,106.1101,1037-7,27260,24
2007,2018,1,22, 만촌동,"    62,000",수성2차e-편한세상,84.9874,1046-10,27260,5
2006,2018,1,22, 만촌동,"    49,500",만촌화성파크드림,83.8115,861-10,27260,15
2006,2018,1,23, 만촌동,"    54,800",만촌화성파크드림2,84.3194,861-8,27260,12
2004,2018,1,25, 만촌동,"    43,500",만촌태왕리더스,84.9562,995-1,27260,6
1997,2018,1,25, 만촌동,"    24,700",만촌우방타운1단지,59.73,816,27260,15
2018,2018,1,26, 만촌동,"    33,800",수성포레힐,84.9972,1032-7,27260,7
2003,2018,1,26, 만촌동,"    49,500",메트로팔레스2,107.9,1356-7,27260,14
2003,2018,1,26, 만촌동,"    44,900",메트로팔레스3,84.93,1429,27260,17
2003,2018,1,26, 만촌동,"    35,900",메트로팔레스5,74.91,1429-5,27260,4
2006,2018,1,27, 만촌동,"    55,300",만촌한화꿈에그린,84.892,811-49,27260,6
2005,2018,1,27, 만촌동,"    29,800",만촌화성파크스위트,84.8923,272,27260,15
2003,2018,1,27, 만촌동,"    35,600",메트로팔레스5,74.91,1429-5,27260,2
1996,2018,1,27, 만촌동,"    49,300",만촌우방타운2단지,118.43,777,27260,2
2016,2018,1,27, 만촌동,"    62,800",만촌3차 화성파크드림,67.2914,1479,27260,15
2016,2018,1,28, 만촌동,"    32,800",만촌 신동아 파밀리에,84.9438,1480,27260,8
2007,2018,1,29, 만촌동,"    73,000",수성2차e-편한세상,125.2874,1046-10,27260,1
1985,2018,1,29, 만촌동,"    18,700",럭키골든,77.7,245,27260,4
2008,2018,1,29, 만촌동,"    92,000",수성아크로타워,127.5285,1039-4,27260,14
1996,2018,1,29, 만촌동,"    41,500",만촌우방타운2단지,84.98,777,27260,1
2016,2018,1,30, 만촌동,"   108,000",만촌3차 화성파크드림,107.0279,1479,27260,13
1990,2018,1,30, 만촌동,"    28,000",산장맨션,84.78,1172-1,27260,6
2016,2018,1,30, 만촌동,"    83,000",만촌3차 화성파크드림,84.9882,1479,27260,3
2007,2018,1,31, 만촌동,"    52,000",수성풀비체,117.1321,641,27260,8
2015,2018,1,2, 수성동1가,"    60,800",수성롯데캐슬TheFirst,84.9746,818,27260,11
1978,2018,1,3, 수성동1가,"    12,000",삼익,44.79,649-55,27260,8
2015,2018,1,4, 수성동1가,"    60,000",수성롯데캐슬TheFirst,84.9746,818,27260,7
1989,2018,1,6, 수성동1가,"    34,000",신세계타운,84.98,613,27260,1
2015,2018,1,6, 수성동1가,"    72,500",수성롯데캐슬TheFirst,99.9069,818,27260,14
2015,2018,1,8, 수성동1가,"    55,700",수성롯데캐슬TheFirst,84.9746,818,27260,14
1989,2018,1,10, 수성동1가,"    48,800",신세계타운,134.79,613,27260,13
2015,2018,1,10, 수성동1가,"    77,000",수성롯데캐슬TheFirst,99.9069,818,27260,12
2015,2018,1,12, 수성동1가,"    66,500",수성롯데캐슬TheFirst,84.9746,818,27260,14
1989,2018,1,13, 수성동1가,"    38,500",신세계타운,84.98,613,27260,12
1989,2018,1,15, 수성동1가,"    52,000",신세계타운,134.79,613,27260,8
2015,2018,1,16, 수성동1가,"    62,700",수성롯데캐슬TheFirst,84.9746,818,27260,4
2007,2018,1,17, 수성동1가,"    46,300",유성푸르나임,84.9522,230,27260,14
2015,2018,1,18, 수성동1가,"    64,000",수성롯데캐슬TheFirst,84.9746,818,27260,10
2005,2018,1,18, 수성동1가,"    50,000",태왕아너스클럽,100.2135,96-322,27260,21
2015,2018,1,18, 수성동1가,"    54,500",수성롯데캐슬TheFirst,84.9866,818,27260,1
2015,2018,1,18, 수성동1가,"    72,800",수성롯데캐슬TheFirst,99.9069,818,27260,11
1993,2018,1,18, 수성동1가,"    23,200",오성우방,59.985,96-14,27260,13
2015,2018,1,19, 수성동1가,"    58,000",수성롯데캐슬TheFirst,84.9746,818,27260,4
1993,2018,1,19, 수성동1가,"    23,000",오성우방,59.985,96-14,27260,19
2015,2018,1,19, 수성동1가,"    69,000",수성롯데캐슬TheFirst,99.9942,818,27260,8
2015,2018,1,20, 수성동1가,"    78,000",수성롯데캐슬TheFirst,99.9069,818,27260,16
1989,2018,1,20, 수성동1가,"    36,000",신세계타운,84.98,613,27260,4
2015,2018,1,22, 수성동1가,"    64,500",수성롯데캐슬TheFirst,84.9746,818,27260,7
2004,2018,1,22, 수성동1가,"    52,700",태왕하이츠리버뷰,118.0935,93-1,27260,3
1993,2018,1,22, 수성동1가,"    31,500",오성우방,84.995,96-14,27260,6
2004,2018,1,23, 수성동1가,"    46,000",태왕하이츠리버뷰,84.9836,93-1,27260,16
2015,2018,1,23, 수성동1가,"    61,500",수성롯데캐슬TheFirst,84.9746,818,27260,2
2005,2018,1,29, 수성동1가,"    58,000",태왕아너스클럽,152.411,96-322,27260,14
1995,2018,1,30, 수성동1가,"    31,500",우방한가람타운,84.99,272-11,27260,18
2004,2018,1,31, 수성동1가,"    59,500",태왕하이츠리버뷰,148.0594,93-1,27260,16
1995,2018,1,31, 수성동1가,"    21,500",우방한가람타운,59.93,272-11,27260,6
2008,2018,1,3, 수성동3가,"   140,000",수성3가롯데캐슬,184.2963,57,27260,8
2009,2018,1,4, 수성동3가,"   108,000",수성3가화성파크드림2단지,159.5388,275,27260,13
2009,2018,1,9, 수성동3가,"   106,000",수성코오롱하늘채,127.0598,289,27260,25
2008,2018,1,10, 수성동3가,"   120,000",수성3가롯데캐슬,161.9811,57,27260,14
2008,2018,1,11, 수성동3가,"    75,000",수성3가롯데캐슬,100.9486,57,27260,2
2008,2018,1,13, 수성동3가,"    90,000",수성3가롯데캐슬,121.1685,57,27260,22
2009,2018,1,15, 수성동3가,"   104,000",수성코오롱하늘채,126.3312,289,27260,12
2009,2018,1,16, 수성동3가,"   109,000",수성3가화성파크드림2단지,159.5388,275,27260,10
2009,2018,1,19, 수성동3가,"   109,500",수성코오롱하늘채,127.0598,289,27260,27
2009,2018,1,22, 수성동3가,"    96,000",수성3가화성파크드림1단지,133.1172,130-1,27260,17
2008,2018,1,26, 수성동3가,"    98,000",수성3가롯데캐슬,136.2176,57,27260,18
2008,2018,1,26, 수성동3가,"   107,800",수성3가롯데캐슬,161.9811,57,27260,24
2008,2018,1,26, 수성동3가,"    75,000",수성3가롯데캐슬,100.9486,57,27260,2
2008,2018,1,26, 수성동3가,"   114,000",수성3가롯데캐슬,161.9811,57,27260,18
2000,2018,1,3, 수성동4가,"    57,200",수성하이츠,160.795,1090-8,27260,13
2002,2018,1,5, 수성동4가,"    60,000",수성우방팔레스,112.9825,1090-1,27260,19
1996,2018,1,6, 수성동4가,"    38,600",수성보성,84.98,1090-6,27260,11
2008,2018,1,6, 수성동4가,"    57,500",수성태영데시앙,84.4804,1017-1,27260,23
1996,2018,1,6, 수성동4가,"    37,600",쌍용화성,84.9,1090-5,27260,5
1996,2018,1,6, 수성동4가,"    24,750",우방사랑마을,59.94,1090-7,27260,5
1996,2018,1,8, 수성동4가,"    20,800",수성보성,49.21,1090-6,27260,2
2005,2018,1,10, 수성동4가,"    59,400",대림이편한세상,124.598,1115-16,27260,3
1996,2018,1,12, 수성동4가,"    38,400",수성보성,84.98,1090-6,27260,6
2007,2018,1,12, 수성동4가,"    68,000",범어삼환나우빌,127.3467,1005,27260,9
1996,2018,1,14, 수성동4가,"    35,300",수성보성,84.98,1090-6,27260,1
1996,2018,1,15, 수성동4가,"    25,500",쌍용화성,60,1090-5,27260,5
1996,2018,1,15, 수성동4가,"    20,700",수성보성,49.21,1090-6,27260,4
1996,2018,1,17, 수성동4가,"    50,500",쌍용화성,134.93,1090-5,27260,10
1996,2018,1,17, 수성동4가,"    13,950",우방사랑마을,34.44,1090-7,27260,5
1996,2018,1,17, 수성동4가,"    38,200",수성보성,84.98,1090-6,27260,5
2007,2018,1,18, 수성동4가,"    51,000",범어삼환나우빌,84.9929,1005,27260,13
2008,2018,1,18, 수성동4가,"    85,500",수성태영데시앙,160.4477,1017-1,27260,12
2008,2018,1,19, 수성동4가,"    76,000",수성태영데시앙,131.0289,1017-1,27260,5
2005,2018,1,19, 수성동4가,"    62,000",대림이편한세상,124.598,1115-16,27260,4
2005,2018,1,23, 수성동4가,"    49,000",대림이편한세상,84.9327,1115-16,27260,12
1996,2018,1,25, 수성동4가,"    21,900",수성보성,49.21,1090-6,27260,11
2007,2018,1,30, 수성동4가,"    55,500",범어삼환나우빌,84.9929,1005,27260,11
2007,2018,1,30, 수성동4가,"    65,800",범어삼환나우빌,127.3467,1005,27260,6
2005,2018,1,31, 수성동4가,"    50,000",대림이편한세상,84.9327,1115-16,27260,12
2006,2018,1,2, 황금동,"    79,500",캐슬골드파크5단지,157.06,365,27260,19
2017,2018,1,3, 황금동,"    32,700",칸타빌황금아파트,82.0091,687-1,27260,3
2006,2018,1,3, 황금동,"    48,500",캐슬골드파크1단지,84.97,365,27260,10
1991,2018,1,3, 황금동,"    51,700",신천지타운,134.79,272,27260,7
2006,2018,1,3, 황금동,"    69,700",캐슬골드파크2단지,129.53,365,27260,7
1991,2018,1,3, 황금동,"    29,000",신천지타운,84.995,272,27260,13
2006,2018,1,4, 황금동,"    45,800",캐슬골드파크1단지,84.97,365,27260,6
2006,2018,1,6, 황금동,"    60,300",캐슬골드파크4단지,116.82,365,27260,9
2006,2018,1,6, 황금동,"    47,000",캐슬골드파크1단지,84.97,365,27260,10
2006,2018,1,8, 황금동,"    43,000",캐슬골드파크5단지,84.97,365,27260,18
2006,2018,1,8, 황금동,"    44,800",캐슬골드파크5단지,84.97,365,27260,18
2006,2018,1,8, 황금동,"    58,700",캐슬골드파크1단지,116.82,365,27260,16
2006,2018,1,8, 황금동,"    71,000",캐슬골드파크3단지,157.06,365,27260,14
2006,2018,1,8, 황금동,"    59,500",캐슬골드파크1단지,116.82,365,27260,8
2006,2018,1,8, 황금동,"    48,900",캐슬골드파크2단지,84.97,365,27260,4
2006,2018,1,10, 황금동,"    60,000",캐슬골드파크1단지,116.82,365,27260,18
2006,2018,1,11, 황금동,"    45,000",캐슬골드파크1단지,84.97,365,27260,2
2017,2018,1,12, 황금동,"    33,000",칸타빌황금아파트,82.0091,687-1,27260,4
2006,2018,1,12, 황금동,"    44,650",캐슬골드파크1단지,84.97,365,27260,3
2006,2018,1,12, 황금동,"    73,000",캐슬골드파크1단지,157.06,365,27260,18
2017,2018,1,12, 황금동,"    33,900",칸타빌황금아파트,82.0091,687-1,27260,9
2006,2018,1,12, 황금동,"    46,500",캐슬골드파크5단지,84.97,365,27260,11
1986,2018,1,13, 황금동,"    46,800",우방2,84.9,60,27260,5
1986,2018,1,15, 황금동,"    42,000",우방2,76.44,60,27260,2
2006,2018,1,15, 황금동,"    46,400",캐슬골드파크5단지,84.97,365,27260,5
2006,2018,1,15, 황금동,"    46,800",캐슬골드파크5단지,84.97,365,27260,15
2006,2018,1,17, 황금동,"    36,300",캐슬골드파크1단지,59.98,365,27260,17
2006,2018,1,18, 황금동,"    42,100",캐슬골드파크4단지,74.62,365,27260,4
2006,2018,1,18, 황금동,"    61,250",캐슬골드파크4단지,116.82,365,27260,6
2006,2018,1,18, 황금동,"    44,390",캐슬골드파크4단지,74.62,365,27260,14
2004,2018,1,21, 황금동,"   120,000",태왕아너스,123.0051,99-1,27260,14
1986,2018,1,22, 황금동,"    37,400",우방2,62.9,60,27260,3
2006,2018,1,22, 황금동,"    59,000",캐슬골드파크3단지,116.82,365,27260,3
2006,2018,1,22, 황금동,"    45,000",캐슬골드파크4단지,84.97,365,27260,2
2006,2018,1,22, 황금동,"    51,000",캐슬골드파크4단지,84.97,365,27260,17
2006,2018,1,24, 황금동,"    56,800",캐슬골드파크5단지,116.82,365,27260,1
2006,2018,1,25, 황금동,"    42,000",캐슬골드파크4단지,74.62,365,27260,11
2006,2018,1,26, 황금동,"    82,000",캐슬골드파크5단지,157.06,365,27260,7
2006,2018,1,27, 황금동,"    42,000",캐슬골드파크5단지,84.97,365,27260,1
1986,2018,1,28, 황금동,"    77,000",가든하이츠2,129.18,100,27260,7
1994,2018,1,28, 황금동,"    18,500",미진타운,59.67,705-1,27260,1
1991,2018,1,29, 황금동,"    30,750",신천지타운,84.995,272,27260,3
2006,2018,1,29, 황금동,"    48,500",캐슬골드파크1단지,84.97,365,27260,12
1986,2018,1,31, 황금동,"    48,000",우방2,84.9,60,27260,1
1981,2018,1,22, 중동,"    14,600",서울중동(1-5동),50.06,551-1,27260,4
2004,2018,1,29, 중동,"    26,300",천가지꿈,84.6651,347-1,27260,2
2009,2018,1,1, 상동,"    62,200",수성동일하이빌레이크시티,118.906,555,27260,5
2009,2018,1,3, 상동,"    90,000",수성동일하이빌레이크시티,163.6943,555,27260,6
2009,2018,1,12, 상동,"    54,000",수성동일하이빌레이크시티,84.9967,555,27260,9
2009,2018,1,13, 상동,"    67,900",수성동일하이빌레이크시티,118.906,555,27260,7
2009,2018,1,13, 상동,"    72,000",수성동일하이빌레이크시티,118.906,555,27260,13
2009,2018,1,16, 상동,"    65,000",수성동일하이빌레이크시티,118.7664,555,27260,14
2009,2018,1,19, 상동,"    65,000",수성동일하이빌레이크시티,118.906,555,27260,4
2009,2018,1,20, 상동,"    73,000",수성동일하이빌레이크시티,134.9125,555,27260,5
2009,2018,1,26, 상동,"    53,500",수성동일하이빌레이크시티,84.9967,555,27260,8
1981,2018,1,29, 상동,"    15,850",청구중동,50.82,178-1,27260,1
2009,2018,1,30, 상동,"    69,500",수성동일하이빌레이크시티,118.7664,555,27260,5
1987,2018,1,3, 파동,"    24,000",대자연맨션1차,84.9,153,27260,5
1987,2018,1,3, 파동,"    26,800",대자연맨션1차,84.9,153,27260,1
2013,2018,1,11, 파동,"    40,000",수성못코오롱하늘채,84.8355,53,27260,7
2013,2018,1,12, 파동,"    32,500",수성못코오롱하늘채,59.9161,53,27260,11
2013,2018,1,13, 파동,"    32,500",수성못코오롱하늘채,59.9161,53,27260,16
2013,2018,1,17, 파동,"    39,600",수성못코오롱하늘채,84.9365,53,27260,7
2013,2018,1,17, 파동,"    42,500",수성못코오롱하늘채,84.952,53,27260,14
2013,2018,1,19, 파동,"    32,100",수성못코오롱하늘채,59.9161,53,27260,13
