build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
1979,2020,1,10, 동인동1가,"    27,500",동인태평78,63.5,116,27110,5
2013,2020,1,4, 삼덕동3가,"    27,000",삼덕청아람,39.6472,383,27110,19
2013,2020,1,16, 삼덕동3가,"    40,000",삼덕청아람,59.989,383,27110,19
2013,2020,1,18, 삼덕동3가,"    55,500",삼덕청아람,84.7978,383,27110,16
2013,2020,1,29, 삼덕동3가,"    28,500",삼덕청아람,39.6472,383,27110,12
2013,2020,1,31, 삼덕동3가,"    40,600",삼덕청아람,59.989,383,27110,15
2006,2020,1,13, 봉산동,"    38,500",봉산뜨란채,84.6,110,27110,2
1985,2020,1,2, 태평로1가,"    24,000",태평라이프,54.6,1-187,27110,5
1985,2020,1,31, 태평로1가,"    20,700",태평라이프,54.6,1-187,27110,10
2014,2020,1,31, 교동,"     5,278",노마즈하우스,12.652,8,27110,16
1976,2020,1,12, 도원동,"    24,000",도원,38.91,3-5,27110,4
2017,2020,1,1, 수창동,"    55,200",대구역센트럴자이,84.6421,173,27110,28
2017,2020,1,3, 수창동,"    41,800",대구역센트럴자이,59.6032,173,27110,12
2017,2020,1,11, 수창동,"    56,500",대구역센트럴자이,84.6421,173,27110,33
2017,2020,1,14, 수창동,"    52,000",대구역센트럴자이,84.4712,173,27110,10
2017,2020,1,14, 수창동,"    58,700",대구역센트럴자이,84.6421,173,27110,23
2017,2020,1,15, 수창동,"    50,000",대구역센트럴자이,72.8353,173,27110,32
2017,2020,1,18, 수창동,"    41,800",대구역센트럴자이,59.6032,173,27110,39
2017,2020,1,22, 수창동,"    59,800",대구역센트럴자이,84.6421,173,27110,38
2003,2020,1,17, 서성로1가,"    19,500",서성로훼밀리타운,99.09,19,27110,3
2007,2020,1,3, 계산동2가,"    65,000",미소시티,151.55,100,27110,6
2007,2020,1,7, 계산동2가,"    55,000",미소시티,124.15,100,27110,26
2007,2020,1,9, 계산동2가,"    57,000",미소시티,138.16,100,27110,19
2007,2020,1,11, 계산동2가,"    68,000",미소시티,157.22,100,27110,21
2007,2020,1,29, 계산동2가,"    56,300",미소시티,134.27,100,27110,10
1986,2020,1,11, 동산동,"    13,800",동산맨션,47.17,357,27110,10
1986,2020,1,12, 동산동,"    12,000",동산맨션,41.98,357,27110,13
1986,2020,1,24, 동산동,"    12,000",동산맨션,41.98,357,27110,8
2006,2020,1,3, 대신동,"    39,200",태왕아너스스카이,75.9791,305-1,27110,8
2015,2020,1,4, 대신동,"    54,600",대신 센트럴자이,84.838,2106,27110,2
2015,2020,1,5, 대신동,"    55,400",대신 센트럴자이,84.924,2106,27110,21
1985,2020,1,7, 대신동,"    36,800",동서,83.06,1450,27110,4
2015,2020,1,7, 대신동,"    44,900",대신 센트럴자이,59.939,2106,27110,27
2015,2020,1,7, 대신동,"    56,000",대신 센트럴자이,84.838,2106,27110,16
2006,2020,1,10, 대신동,"    46,500",태왕아너스스카이,84.9293,305-1,27110,11
2015,2020,1,10, 대신동,"    57,300",대신 센트럴자이,84.838,2106,27110,20
2018,2020,1,11, 대신동,"    46,500",e편한세상대신,59.984,2110,27110,17
2015,2020,1,11, 대신동,"    48,000",대신 센트럴자이,84.924,2106,27110,2
2018,2020,1,17, 대신동,"    46,800",e편한세상대신,59.984,2110,27110,17
2015,2020,1,23, 대신동,"    51,000",대신 센트럴자이,84.924,2106,27110,4
1984,2020,1,15, 달성동,"     8,000",금오맨션,58.46,118-3,27110,7
2005,2020,1,2, 남산동,"    27,200",남산그린타운,53.4089,2937-1,27110,19
2014,2020,1,2, 남산동,"    40,000",극동스타클래스남산,59.8748,3000,27110,2
2014,2020,1,6, 남산동,"    38,000",극동스타클래스남산,59.716,3000,27110,22
1993,2020,1,6, 남산동,"    34,700",보성황실타운,84.985,2466-1,27110,18
2005,2020,1,6, 남산동,"    33,800",남산그린타운,69.2406,2937-1,27110,5
1992,2020,1,8, 남산동,"    15,700",까치,53.6,2482-1,27110,9
2005,2020,1,8, 남산동,"    40,600",남산그린타운,84.9597,2937-1,27110,11
2005,2020,1,9, 남산동,"    38,300",남산그린타운,84.9597,2937-1,27110,17
2006,2020,1,9, 남산동,"    39,500",허브스카이,99.92,654-1,27110,20
2008,2020,1,10, 남산동,"    42,000",청라 센트럴파크,76.99,2991,27110,11
2014,2020,1,10, 남산동,"    52,800",반월당효성해링턴플레이스,84.9343,3006,27110,22
2014,2020,1,10, 남산동,"    38,300",극동스타클래스남산,59.8748,3000,27110,7
2014,2020,1,11, 남산동,"    38,500",극동스타클래스남산,59.8748,3000,27110,17
2014,2020,1,11, 남산동,"    50,000",극동스타클래스남산,84.5662,3000,27110,4
1992,2020,1,13, 남산동,"    15,900",까치,53.6,2482-1,27110,14
2014,2020,1,13, 남산동,"    50,700",반월당효성해링턴플레이스,84.9343,3006,27110,4
2008,2020,1,14, 남산동,"    45,000",청라 센트럴파크,84.99,2991,27110,16
2006,2020,1,15, 남산동,"    42,000",허브스카이,99.92,654-1,27110,26
2008,2020,1,16, 남산동,"    42,000",청라 센트럴파크,76.99,2991,27110,10
2008,2020,1,16, 남산동,"    46,500",청라 센트럴파크,84.99,2991,27110,21
2014,2020,1,17, 남산동,"    51,000",반월당효성해링턴플레이스,84.9343,3006,27110,13
1992,2020,1,19, 남산동,"    21,000",송림맨션,59.99,2434,27110,4
2014,2020,1,21, 남산동,"    52,400",반월당효성해링턴플레이스,84.9343,3006,27110,23
1992,2020,1,22, 남산동,"    15,800",까치,53.6,2482-1,27110,5
1993,2020,1,23, 남산동,"    25,400",보성황실타운,59.96,2466-1,27110,3
1992,2020,1,23, 남산동,"    10,200",까치,33.06,2482-1,27110,14
2014,2020,1,28, 남산동,"    52,000",반월당효성해링턴플레이스,84.9343,3006,27110,4
2005,2020,1,29, 남산동,"    27,400",남산그린타운,53.4089,2937-1,27110,11
2014,2020,1,29, 남산동,"    50,800",극동스타클래스남산,84.985,3000,27110,25
1993,2020,1,30, 남산동,"    25,400",보성황실타운,59.96,2466-1,27110,12
1975,2020,1,31, 남산동,"    19,500",남문시장2지구,68.03,699-7,27110,6
2014,2020,1,31, 남산동,"    38,000",극동스타클래스남산,59.52,3000,27110,24
2000,2020,1,3, 대봉동,"    22,500",아트빌,78.58,44-13,27110,7
2006,2020,1,4, 대봉동,"    37,000",대봉화성파크드림,84.0484,152-24,27110,4
1986,2020,1,5, 대봉동,"    37,000",청운맨션,84.93,44-10,27110,5
2015,2020,1,7, 대봉동,"    46,900",대봉태왕아너스,77.4304,758,27110,20
2007,2020,1,7, 대봉동,"    50,500",센트로팰리스,80.736,60-10,27110,13
2007,2020,1,11, 대봉동,"    46,000",센트로팰리스,80.736,60-10,27110,5
2015,2020,1,13, 대봉동,"    39,900",대봉태왕아너스,59.9728,758,27110,8
2007,2020,1,15, 대봉동,"    49,800",센트로팰리스,80.706,60-10,27110,5
2007,2020,1,16, 대봉동,"    72,200",센트로팰리스,129.185,60-10,27110,35
2007,2020,1,16, 대봉동,"    70,400",센트로팰리스,129.185,60-10,27110,23
2007,2020,1,20, 대봉동,"    49,500",센트로팰리스,80.706,60-10,27110,12
2007,2020,1,21, 대봉동,"    49,300",센트로팰리스,80.706,60-10,27110,25
2007,2020,1,22, 대봉동,"    62,000",센트로팰리스,129.185,60-10,27110,2
2015,2020,1,28, 대봉동,"    40,800",대봉태왕아너스,59.9728,758,27110,21
2003,2020,2,10, 동인동1가,"    38,500",대흥아트,84.63,217,27110,3
2003,2020,2,11, 동인동1가,"    38,500",대흥아트,84.63,217,27110,10
2003,2020,2,11, 동인동1가,"    38,000",대흥아트,84.63,217,27110,8
2003,2020,2,11, 동인동1가,"    60,000",대흥아트,84.63,217,27110,4
2003,2020,2,12, 동인동1가,"    38,500",대흥아트,84.63,217,27110,8
2003,2020,2,14, 동인동1가,"    38,500",대흥아트,84.63,217,27110,10
2003,2020,2,15, 동인동1가,"    38,500",대흥아트,84.63,217,27110,7
2003,2020,2,15, 동인동1가,"    38,500",대흥아트,84.63,217,27110,6
2003,2020,2,15, 동인동1가,"    38,500",대흥아트,84.63,217,27110,5
2003,2020,2,15, 동인동1가,"    38,500",대흥아트,84.63,217,27110,5
2003,2020,2,17, 동인동1가,"    45,000",대흥아트,84.63,217,27110,7
2003,2020,2,17, 동인동1가,"    38,500",대흥아트,84.63,217,27110,6
2003,2020,2,17, 동인동1가,"    38,500",대흥아트,84.63,217,27110,2
2003,2020,2,18, 동인동1가,"    38,500",대흥아트,84.63,217,27110,2
2003,2020,2,18, 동인동1가,"    38,500",대흥아트,84.63,217,27110,4
2003,2020,2,20, 동인동1가,"    39,000",대흥아트,84.63,217,27110,9
2003,2020,2,24, 동인동1가,"    48,000",대흥아트,84.63,217,27110,9
2002,2020,2,21, 삼덕동2가,"    22,000",나누리,83.8,149-59,27110,2
2003,2020,2,25, 삼덕동2가,"    31,800",삼덕아이파크,117.85,29-1,27110,7
2013,2020,2,3, 삼덕동3가,"    36,500",삼덕청아람,59.989,383,27110,4
2013,2020,2,3, 삼덕동3가,"    27,100",삼덕청아람,39.6472,383,27110,16
2013,2020,2,4, 삼덕동3가,"    48,400",삼덕청아람,84.5739,383,27110,4
2013,2020,2,6, 삼덕동3가,"    40,500",삼덕청아람,59.989,383,27110,20
2013,2020,2,9, 삼덕동3가,"    41,000",삼덕청아람,59.989,383,27110,19
2013,2020,2,13, 삼덕동3가,"    28,500",삼덕청아람,39.6472,383,27110,11
2013,2020,2,17, 삼덕동3가,"    39,800",삼덕청아람,59.989,383,27110,7
2013,2020,2,21, 삼덕동3가,"    54,000",삼덕청아람,84.6115,383,27110,23
2013,2020,2,22, 삼덕동3가,"    52,500",삼덕청아람,84.5739,383,27110,23
2006,2020,2,16, 봉산동,"    36,000",봉산뜨란채,75.58,110,27110,3
1985,2020,2,4, 태평로1가,"    25,000",태평라이프,54.6,1-187,27110,4
1985,2020,2,11, 태평로1가,"    23,500",태평라이프,54.6,1-187,27110,7
2014,2020,2,14, 교동,"     5,500",노마즈하우스,12.652,8,27110,15
2017,2020,2,4, 수창동,"    54,800",대구역센트럴자이,84.6421,173,27110,27
2017,2020,2,10, 수창동,"    50,200",대구역센트럴자이,84.6421,173,27110,5
2017,2020,2,10, 수창동,"    48,800",대구역센트럴자이,72.8353,173,27110,21
2017,2020,2,11, 수창동,"    57,000",대구역센트럴자이,84.4712,173,27110,23
2017,2020,2,13, 수창동,"    55,100",대구역센트럴자이,84.6421,173,27110,29
2017,2020,2,15, 수창동,"    54,500",대구역센트럴자이,84.6421,173,27110,7
2017,2020,2,15, 수창동,"    44,500",대구역센트럴자이,72.8353,173,27110,6
2017,2020,2,16, 수창동,"    54,500",대구역센트럴자이,84.6421,173,27110,17
2017,2020,2,18, 수창동,"    41,500",대구역센트럴자이,59.6032,173,27110,8
2017,2020,2,23, 수창동,"    54,500",대구역센트럴자이,84.6421,173,27110,21
2016,2020,2,5, 시장북로,"    29,500",센텀리움,84.6032,9-2,27110,5
2007,2020,2,15, 계산동2가,"    55,800",미소시티,124.15,100,27110,8
2007,2020,2,20, 계산동2가,"    55,000",미소시티,138.16,100,27110,5
2018,2020,2,4, 대신동,"    47,400",e편한세상대신,59.984,2110,27110,14
2015,2020,2,4, 대신동,"    57,700",대신 센트럴자이,84.838,2106,27110,10
2015,2020,2,4, 대신동,"    59,000",대신 센트럴자이,84.838,2106,27110,26
2015,2020,2,8, 대신동,"    57,500",대신 센트럴자이,84.838,2106,27110,22
2015,2020,2,8, 대신동,"    56,900",대신 센트럴자이,84.838,2106,27110,11
2015,2020,2,8, 대신동,"    44,800",대신 센트럴자이,59.939,2106,27110,10
2015,2020,2,8, 대신동,"    56,000",대신 센트럴자이,84.838,2106,27110,25
2015,2020,2,9, 대신동,"    55,750",대신 센트럴자이,84.838,2106,27110,25
2015,2020,2,11, 대신동,"    68,000",대신 센트럴자이,96.482,2106,27110,18
2006,2020,2,11, 대신동,"    58,300",태왕아너스스카이,131.3415,305-1,27110,17
2015,2020,2,13, 대신동,"    56,500",대신 센트럴자이,84.838,2106,27110,21
2018,2020,2,13, 대신동,"    44,500",e편한세상대신,59.984,2110,27110,13
2015,2020,2,14, 대신동,"    36,000",대신 센트럴자이,59.957,2106,27110,1
2015,2020,2,14, 대신동,"    58,000",대신 센트럴자이,84.838,2106,27110,23
2015,2020,2,15, 대신동,"    45,500",대신 센트럴자이,59.939,2106,27110,30
2015,2020,2,15, 대신동,"    56,500",대신 센트럴자이,84.838,2106,27110,22
1979,2020,2,16, 대신동,"    28,000",광명,69.09,1535,27110,3
2015,2020,2,17, 대신동,"    40,300",대신 센트럴자이,59.957,2106,27110,8
2015,2020,2,18, 대신동,"    45,300",대신 센트럴자이,59.939,2106,27110,16
1985,2020,2,19, 대신동,"    31,250",동서,65.06,1450,27110,1
2015,2020,2,19, 대신동,"    45,500",대신 센트럴자이,59.939,2106,27110,25
2006,2020,2,21, 대신동,"    39,000",태왕아너스스카이,75.9791,305-1,27110,14
2015,2020,2,25, 대신동,"    58,000",대신 센트럴자이,84.838,2106,27110,24
2015,2020,2,27, 대신동,"    68,200",대신 센트럴자이,96.482,2106,27110,15
2014,2020,2,3, 남산동,"    10,500",인터불고코아시스,27.1307,437-1,27110,7
2014,2020,2,3, 남산동,"    50,500",반월당효성해링턴플레이스,84.9343,3006,27110,19
2003,2020,2,3, 남산동,"    22,000",현서그린,84.54,2210-8,27110,4
1993,2020,2,4, 남산동,"    24,800",보성황실타운,59.96,2466-1,27110,6
2005,2020,2,5, 남산동,"    39,000",남산그린타운,84.9597,2937-1,27110,8
2014,2020,2,5, 남산동,"    39,500",극동스타클래스남산,59.8748,3000,27110,19
2008,2020,2,6, 남산동,"    46,500",청라 센트럴파크,84.99,2991,27110,10
2014,2020,2,6, 남산동,"    50,600",극동스타클래스남산,84.985,3000,27110,22
2007,2020,2,8, 남산동,"    55,250",반월당삼정그린코아,129.83,665,27110,22
2005,2020,2,8, 남산동,"    41,700",남산그린타운,84.9597,2937-1,27110,22
2014,2020,2,9, 남산동,"    50,500",극동스타클래스남산,84.985,3000,27110,22
1992,2020,2,10, 남산동,"    29,800",송림맨션,84.965,2434,27110,4
2005,2020,2,11, 남산동,"    28,000",남산그린타운,53.4089,2937-1,27110,18
1993,2020,2,11, 남산동,"    26,600",보성황실타운,59.96,2466-1,27110,17
2014,2020,2,11, 남산동,"    48,000",극동스타클래스남산,78.4695,3000,27110,23
2005,2020,2,12, 남산동,"    39,000",남산그린타운,84.9597,2937-1,27110,9
2014,2020,2,12, 남산동,"    44,000",극동스타클래스남산,78.5004,3000,27110,7
1993,2020,2,13, 남산동,"    34,300",보성황실타운,84.985,2466-1,27110,15
2014,2020,2,13, 남산동,"    51,000",극동스타클래스남산,84.8336,3000,27110,21
2008,2020,2,14, 남산동,"    42,100",청라 센트럴파크,76.99,2991,27110,12
2005,2020,2,14, 남산동,"    34,800",남산그린타운,69.2406,2937-1,27110,7
1992,2020,2,14, 남산동,"    16,000",까치,53.6,2482-1,27110,5
1992,2020,2,14, 남산동,"    15,800",까치,53.6,2482-1,27110,15
2007,2020,2,14, 남산동,"    46,000",반월당삼정그린코아,84.97,665,27110,27
2014,2020,2,14, 남산동,"    11,000",인터불고코아시스,26.9326,437-1,27110,6
1993,2020,2,15, 남산동,"    25,800",보성황실타운,59.96,2466-1,27110,4
2014,2020,2,15, 남산동,"    35,750",극동스타클래스남산,59.52,3000,27110,4
2005,2020,2,17, 남산동,"    33,800",남산그린타운,69.2406,2937-1,27110,20
2005,2020,2,17, 남산동,"    38,700",남산그린타운,84.9597,2937-1,27110,11
2014,2020,2,18, 남산동,"    46,200",극동스타클래스남산,78.8617,3000,27110,18
2007,2020,2,19, 남산동,"    46,000",반월당삼정그린코아,84.97,665,27110,13
2005,2020,2,21, 남산동,"    28,500",남산그린타운,53.4089,2937-1,27110,16
2014,2020,2,21, 남산동,"    47,000",극동스타클래스남산,84.5662,3000,27110,20
1992,2020,2,21, 남산동,"     9,200",까치,33.06,2482-1,27110,1
2008,2020,2,25, 남산동,"    41,800",청라 센트럴파크,76.99,2991,27110,13
2008,2020,2,25, 남산동,"    41,800",청라 센트럴파크,76.99,2991,27110,13
1992,2020,2,28, 남산동,"    14,300",까치,59.66,2482-1,27110,2
1986,2020,2,1, 대봉동,"    48,800",청운맨션,122.22,44-10,27110,11
2007,2020,2,4, 대봉동,"    50,800",센트로팰리스,80.736,60-10,27110,19
1986,2020,2,4, 대봉동,"    46,300",청운맨션,122.22,44-10,27110,3
2006,2020,2,5, 대봉동,"    35,800",대봉화성파크드림,79.737,152-24,27110,5
2006,2020,2,6, 대봉동,"    38,400",대봉화성파크드림,84.0484,152-24,27110,3
2000,2020,2,13, 대봉동,"    22,850",아트빌,78.58,44-13,27110,6
1978,2020,2,14, 대봉동,"    40,000",청구맨션,81.19,55-3,27110,7
1978,2020,2,15, 대봉동,"    42,000",청구맨션,84.13,55-3,27110,8
2015,2020,2,19, 대봉동,"    46,200",대봉태왕아너스,77.98,758,27110,14
1986,2020,2,21, 대봉동,"    43,700",청운맨션,105.11,44-10,27110,3
2007,2020,2,26, 대봉동,"    74,500",센트로팰리스,153.045,60-10,27110,26
2007,2020,2,28, 대봉동,"    70,500",센트로팰리스,153.045,60-10,27110,11
1997,2020,3,9, 동인동1가,"    28,900",시티타운,84.96,33-1,27110,5
1979,2020,3,23, 동인동3가,"    22,500",동인(279-1),78.02,279-1,27110,4
2009,2020,3,4, 동인동4가,"    44,200",동인동삼정그린코아,107.9019,220,27110,10
2009,2020,3,4, 동인동4가,"    44,200",동인동삼정그린코아,107.9019,220,27110,10
2013,2020,3,17, 삼덕동3가,"    53,500",삼덕청아람,84.7978,383,27110,10
2013,2020,3,18, 삼덕동3가,"    51,900",삼덕청아람,84.7528,383,27110,14
2013,2020,3,19, 삼덕동3가,"    58,000",삼덕청아람,84.7978,383,27110,28
2013,2020,3,23, 삼덕동3가,"    50,000",삼덕청아람,84.6115,383,27110,2
2013,2020,3,31, 삼덕동3가,"    54,000",삼덕청아람,84.7978,383,27110,34
2006,2020,3,5, 봉산동,"    38,500",봉산뜨란채,84.81,110,27110,8
1978,2020,3,24, 태평로1가,"    24,500",태평,48.6,23-1,27110,4
2014,2020,3,4, 교동,"     5,500",노마즈하우스,14.598,8,27110,15
2014,2020,3,28, 교동,"     5,100",노마즈하우스,12.652,8,27110,16
2017,2020,3,13, 수창동,"    49,000",대구역센트럴자이,72.8353,173,27110,19
2017,2020,3,19, 수창동,"    65,000",대구역센트럴자이,94.8407,173,27110,23
2016,2020,3,10, 시장북로,"    31,000",센텀리움,84.9742,9-2,27110,5
2007,2020,3,24, 계산동2가,"    56,000",미소시티,138.16,100,27110,6
2015,2020,3,2, 대신동,"    58,000",대신 센트럴자이,84.838,2106,27110,22
2015,2020,3,16, 대신동,"    40,800",대신 센트럴자이,59.957,2106,27110,13
2015,2020,3,16, 대신동,"    40,800",대신 센트럴자이,59.957,2106,27110,13
2018,2020,3,18, 대신동,"    59,700",e편한세상대신,84.976,2110,27110,15
2018,2020,3,21, 대신동,"    47,000",e편한세상대신,59.984,2110,27110,20
1979,2020,3,22, 대신동,"    25,600",광명,54.74,1535,27110,3
2015,2020,3,25, 대신동,"    44,700",대신 센트럴자이,59.858,2106,27110,20
2015,2020,3,28, 대신동,"    56,700",대신 센트럴자이,84.838,2106,27110,19
1985,2020,3,28, 대신동,"    37,000",동서,84.42,1450,27110,1
1979,2020,3,30, 대신동,"    25,000",광명,66.74,1535,27110,3
2014,2020,3,3, 남산동,"    53,000",반월당효성해링턴플레이스,84.9343,3006,27110,7
2007,2020,3,3, 남산동,"    53,000",반월당삼정그린코아,132.15,665,27110,6
2005,2020,3,4, 남산동,"    38,000",남산그린타운,84.9597,2937-1,27110,4
2014,2020,3,6, 남산동,"    37,100",극동스타클래스남산,59.716,3000,27110,8
2008,2020,3,12, 남산동,"    52,000",청라 센트럴파크,108.63,2991,27110,6
1992,2020,3,13, 남산동,"    10,700",까치,33.06,2482-1,27110,14
2018,2020,3,13, 남산동,"    55,500",남산역화성파크드림,84.6725,3012,27110,13
2014,2020,3,16, 남산동,"    48,300",극동스타클래스남산,84.985,3000,27110,5
1975,2020,3,16, 남산동,"    20,500",남문시장2지구,76.46,699-7,27110,3
1975,2020,3,16, 남산동,"    20,500",남문시장2지구,76.46,699-7,27110,3
2017,2020,3,17, 남산동,"    30,000",시티뷰,84.85,2108-9,27110,8
2007,2020,3,17, 남산동,"    45,800",반월당삼정그린코아,84.97,665,27110,21
2008,2020,3,18, 남산동,"    42,000",청라 센트럴파크,76.99,2991,27110,10
2014,2020,3,20, 남산동,"    39,500",극동스타클래스남산,59.8748,3000,27110,12
1992,2020,3,21, 남산동,"    10,450",까치,33.06,2482-1,27110,6
2014,2020,3,24, 남산동,"    50,500",극동스타클래스남산,84.985,3000,27110,12
2008,2020,3,25, 남산동,"    41,800",청라 센트럴파크,76.99,2991,27110,8
2014,2020,3,26, 남산동,"    53,000",반월당효성해링턴플레이스,84.9397,3006,27110,23
1993,2020,3,28, 남산동,"    34,800",보성황실타운,84.985,2466-1,27110,4
2005,2020,3,28, 남산동,"    26,700",남산그린타운,53.4089,2937-1,27110,6
2014,2020,3,31, 남산동,"    36,700",극동스타클래스남산,59.52,3000,27110,7
1978,2020,3,2, 대봉동,"    31,050",청구맨션,84.13,55-3,27110,11
1986,2020,3,13, 대봉동,"    43,500",청운맨션,105.11,44-10,27110,5
2007,2020,3,14, 대봉동,"    79,000",센트로팰리스,153.045,60-10,27110,37
1986,2020,3,16, 대봉동,"    40,000",청운맨션,122.22,44-10,27110,1
2015,2020,3,17, 대봉동,"    51,900",대봉태왕아너스,84.987,758,27110,1
2007,2020,3,26, 대봉동,"    73,800",센트로팰리스,153.045,60-10,27110,21
2015,2020,3,27, 대봉동,"    44,800",대봉태왕아너스,77.98,758,27110,15
2007,2020,3,30, 대봉동,"    72,500",센트로팰리스,129.185,60-10,27110,27
1997,2020,4,19, 동인동1가,"    16,600",시티타운,51.87,33-1,27110,12
1997,2020,4,30, 동인동1가,"    18,900",시티타운,59.91,33-1,27110,14
1977,2020,4,15, 동인동3가,"    41,000",삼익맨션,125.16,192,27110,2
1979,2020,4,23, 동인동3가,"    18,900",동인(279-1),53.39,279-1,27110,3
2009,2020,4,3, 동인동4가,"    39,000",동인동삼정그린코아,84.7349,220,27110,3
2009,2020,4,3, 동인동4가,"    39,000",동인동삼정그린코아,84.7349,220,27110,3
2009,2020,4,14, 동인동4가,"    37,000",동인동삼정그린코아,84.7349,220,27110,3
2009,2020,4,18, 동인동4가,"    36,000",동인동삼정그린코아,84.7349,220,27110,9
2013,2020,4,11, 삼덕동3가,"    53,800",삼덕청아람,84.7978,383,27110,13
2013,2020,4,14, 삼덕동3가,"    51,000",삼덕청아람,84.7528,383,27110,11
2013,2020,4,19, 삼덕동3가,"    39,500",삼덕청아람,59.989,383,27110,6
2013,2020,4,21, 삼덕동3가,"    38,000",삼덕청아람,59.989,383,27110,14
2013,2020,4,27, 삼덕동3가,"    54,730",삼덕청아람,84.7978,383,27110,30
2006,2020,4,25, 봉산동,"    39,000",봉산뜨란채,84.81,110,27110,4
1985,2020,4,24, 태평로1가,"    21,500",태평라이프,54.6,1-187,27110,7
2014,2020,4,6, 교동,"     5,800",노마즈하우스,14.598,8,27110,18
2017,2020,4,1, 수창동,"    51,700",대구역센트럴자이,84.6421,173,27110,16
2017,2020,4,6, 수창동,"    42,500",대구역센트럴자이,59.6032,173,27110,37
2017,2020,4,10, 수창동,"    50,900",대구역센트럴자이,84.6421,173,27110,4
2017,2020,4,20, 수창동,"    49,900",대구역센트럴자이,72.8353,173,27110,31
2017,2020,4,30, 수창동,"    51,800",대구역센트럴자이,84.6421,173,27110,7
2007,2020,4,18, 계산동2가,"    47,000",미소시티,118.42,100,27110,3
1985,2020,4,2, 대신동,"    31,300",동서,65.06,1450,27110,1
2018,2020,4,4, 대신동,"    47,500",e편한세상대신,59.984,2110,27110,18
2015,2020,4,8, 대신동,"    57,900",대신 센트럴자이,84.838,2106,27110,16
1985,2020,4,10, 대신동,"    37,800",동서,83.06,1450,27110,4
1979,2020,4,22, 대신동,"    26,800",광명,59.24,1535,27110,2
2015,2020,4,29, 대신동,"    40,100",대신 센트럴자이,59.939,2106,27110,3
2007,2020,4,4, 남산동,"    57,000",반월당삼정그린코아,132.15,665,27110,20
1993,2020,4,6, 남산동,"    26,500",보성황실타운,59.96,2466-1,27110,11
2014,2020,4,8, 남산동,"    11,600",인터불고코아시스,26.9326,437-1,27110,13
2014,2020,4,8, 남산동,"    48,500",극동스타클래스남산,84.985,3000,27110,8
1993,2020,4,8, 남산동,"    57,000",보성황실타운,217.38,2466-1,27110,8
1993,2020,4,9, 남산동,"    50,000",보성황실타운,217.38,2466-1,27110,10
1993,2020,4,12, 남산동,"    25,700",보성황실타운,59.96,2466-1,27110,12
1992,2020,4,13, 남산동,"    10,500",까치,33.06,2482-1,27110,3
1993,2020,4,14, 남산동,"    34,800",보성황실타운,84.985,2466-1,27110,9
1993,2020,4,16, 남산동,"    26,000",보성황실타운,59.96,2466-1,27110,18
1975,2020,4,16, 남산동,"    22,000",남문시장2지구,68.03,699-7,27110,4
1993,2020,4,17, 남산동,"    32,700",보성황실타운,84.985,2466-1,27110,1
2014,2020,4,23, 남산동,"    36,500",극동스타클래스남산,59.716,3000,27110,11
1993,2020,4,25, 남산동,"    52,500",보성황실타운,163.72,2466-1,27110,16
1993,2020,4,25, 남산동,"    52,500",보성황실타운,163.72,2466-1,27110,16
2014,2020,4,28, 남산동,"    48,500",극동스타클래스남산,84.985,3000,27110,2
2008,2020,4,28, 남산동,"    44,700",청라 센트럴파크,84.93,2991,27110,22
2005,2020,4,28, 남산동,"    27,000",남산그린타운,53.4089,2937-1,27110,12
1993,2020,4,28, 남산동,"    26,000",보성황실타운,59.96,2466-1,27110,18
2020,2020,4,29, 남산동,"    64,200",남산e편한세상,84.8603,150-2,27110,20
2015,2020,4,10, 대봉동,"    56,500",대봉태왕아너스,84.987,758,27110,23
2015,2020,4,10, 대봉동,"    39,000",대봉태왕아너스,59.9896,758,27110,17
2007,2020,4,17, 대봉동,"    63,500",센트로팰리스,129.185,60-10,27110,2
1986,2020,4,24, 대봉동,"    54,000",청운맨션,128.07,44-10,27110,8
1986,2020,4,24, 대봉동,"    54,000",청운맨션,128.07,44-10,27110,8
2007,2020,4,26, 대봉동,"    46,000",센트로팰리스,80.736,60-10,27110,5
1979,2020,5,5, 동인동1가,"    16,000",동인태평78,46.15,116,27110,4
1979,2020,5,19, 동인동1가,"    23,000",동인태평78,46.15,116,27110,1
2009,2020,5,5, 동인동4가,"    38,000",동인동삼정그린코아,84.7349,220,27110,7
2009,2020,5,27, 동인동4가,"    38,800",동인동삼정그린코아,84.7349,220,27110,14
1979,2020,5,30, 삼덕동2가,"    30,000",아진맨션,94.65,208-4,27110,6
2013,2020,5,14, 삼덕동3가,"    40,000",삼덕청아람,59.989,383,27110,20
2013,2020,5,17, 삼덕동3가,"    40,000",삼덕청아람,59.989,383,27110,19
2013,2020,5,29, 삼덕동3가,"    41,000",삼덕청아람,59.989,383,27110,14
2006,2020,5,4, 봉산동,"    39,300",봉산뜨란채,84.6,110,27110,10
1978,2020,5,1, 태평로1가,"    23,700",태평,48.6,23-1,27110,2
1985,2020,5,4, 태평로1가,"    23,000",태평라이프,54.6,1-187,27110,4
1978,2020,5,5, 태평로1가,"    21,500",태평,48.6,23-1,27110,3
1978,2020,5,6, 태평로1가,"    24,500",태평,58.81,23-1,27110,3
1978,2020,5,9, 태평로1가,"    25,000",태평,48.6,23-1,27110,2
1978,2020,5,11, 태평로1가,"    17,500",태평,48.6,23-1,27110,5
