build_y,year,month,day,dong,price,apt_nm,size,jibun,ji_code,floor
2005,2010,1,4, 역삼동,"    70,000",e-편한세상,59.606,755-4,11680,22
2001,2010,1,4, 역삼동,"    19,000",한화진넥스빌,43.58,706-20,11680,21
2002,2010,1,4, 역삼동,"    18,800",대우디오빌,30.03,720-25,11680,18
2007,2010,1,5, 역삼동,"    76,000",쌍용플레티넘밸류,110.57,826-37,11680,13
2002,2010,1,6, 역삼동,"    17,500",대우디오빌,30.03,720-25,11680,7
1978,2010,1,6, 역삼동,"    79,000",성보,101.7,709,11680,12
2005,2010,1,6, 역삼동,"    65,800",역삼래미안,59.4,757,11680,17
2002,2010,1,6, 역삼동,"    20,000",대우디오빌,39.13,720-25,11680,18
2002,2010,1,6, 역삼동,"    17,500",대우디오빌,30.03,720-25,11680,17
2002,2010,1,6, 역삼동,"    20,000",대우디오빌,39.13,720-25,11680,7
2002,2010,1,6, 역삼동,"    17,500",대우디오빌,30.03,720-25,11680,12
2005,2010,1,7, 역삼동,"    71,500",e-편한세상,59.606,755-4,11680,14
2004,2010,1,8, 역삼동,"    29,500",역삼우정에쉐르2,49.38,707-18,11680,5
1979,2010,1,8, 역삼동,"   132,000",개나리5,133.22,716-1,11680,9
2002,2010,1,9, 역삼동,"    53,800",경남아너스빌,84.688,722,11680,9
2006,2010,1,11, 역삼동,"   156,500",개나리 푸르지오,132.8355,755-1,11680,8
2005,2010,1,12, 역삼동,"    69,000",e-편한세상,59.606,755-4,11680,9
2005,2010,1,12, 역삼동,"    71,500",e-편한세상,59.606,755-4,11680,11
2003,2010,1,12, 역삼동,"    43,000",세방하이빌1,59.77,771-4,11680,11
1997,2010,1,13, 역삼동,"    45,500",대림역삼,59.66,761-10,11680,11
1978,2010,1,13, 역삼동,"    65,000",성보,77.77,709,11680,10
1978,2010,1,13, 역삼동,"   111,000",성보,129.6,709,11680,14
1996,2010,1,14, 역삼동,"    19,300",한스빌(836),39.89,836,11680,8
2006,2010,1,15, 역삼동,"   100,800",역삼푸르지오,84.9097,754-1,11680,13
2005,2010,1,16, 역삼동,"    70,000",e-편한세상,59.606,755-4,11680,15
2006,2010,1,16, 역삼동,"   138,000",역삼 I'PARK,116.285,713-11,11680,13
2006,2010,1,18, 역삼동,"    92,000",역삼푸르지오,84.9097,754-1,11680,2
1996,2010,1,19, 역삼동,"    19,000",한스빌(836),39.89,836,11680,3
2002,2010,1,19, 역삼동,"    19,700",대우디오빌,30.03,720-25,11680,17
2005,2010,1,21, 역삼동,"    90,700",e-편한세상,84.991,755-4,11680,1
1978,2010,1,21, 역삼동,"    79,500",성보,101.7,709,11680,4
2001,2010,1,21, 역삼동,"    19,000",한화진넥스빌,39.2,706-20,11680,17
2005,2010,1,21, 역삼동,"    65,000",역삼래미안,59.4,757,11680,4
2006,2010,1,21, 역삼동,"   116,500",상지리츠빌역삼2차,174.83,761-3,11680,2
1998,2010,1,21, 역삼동,"    73,400",동부센트레빌,84.97,716,11680,16
2005,2010,1,22, 역삼동,"    94,000",e-편한세상,84.991,755-4,11680,4
1996,2010,1,22, 역삼동,"    19,500",한스빌(836),39.89,836,11680,9
2006,2010,1,23, 역삼동,"    68,000",역삼푸르지오,59.8848,754-1,11680,20
2005,2010,1,25, 역삼동,"    66,000",역삼래미안,59.4,757,11680,4
2005,2010,1,25, 역삼동,"    71,000",e-편한세상,59.606,755-4,11680,5
2004,2010,1,25, 역삼동,"    27,950",대우디오빌플러스,43.99,824-25,11680,8
2007,2010,1,25, 역삼동,"    58,000",쎄비앙 102동,125.36,778-5,11680,5
1978,2010,1,27, 역삼동,"    80,000",성보,101.7,709,11680,15
2009,2010,1,28, 역삼동,"   115,000",래미안그레이튼,84.97,763-16,11680,13
2007,2010,1,28, 역삼동,"   150,000",래미안펜타빌,157.41,713-7,11680,11
2002,2010,1,30, 역삼동,"    52,900",경남아너스빌,84.688,722,11680,13
2004,2010,1,30, 역삼동,"    53,000",정원,96.58,828-46,11680,2
2002,2010,1,30, 역삼동,"    41,000",갤러리아트,81.18,783-28,11680,4
1982,2010,1,4, 개포동,"    72,400",개포주공 1단지,35.64,141,11680,5
1982,2010,1,4, 개포동,"   109,800",개포주공 1단지,49.56,141,11680,4
1987,2010,1,4, 개포동,"    76,300",우성8,79.61,179,11680,1
1982,2010,1,4, 개포동,"    66,900",개포주공 4단지,35.64,189,11680,4
1984,2010,1,5, 개포동,"    72,800",시영,40.53,656,11680,2
1984,2010,1,5, 개포동,"    72,900",시영,40.53,656,11680,1
1984,2010,1,5, 개포동,"    88,000",개포우성3차,104.43,652,11680,2
1984,2010,1,5, 개포동,"    93,000",시영,51.18,656,11680,1
2000,2010,1,5, 개포동,"    35,000",새롬(1164-13),59.67,1164-13,11680,3
1992,2010,1,6, 개포동,"    43,000",성원대치2단지아파트,39.53,12,11680,5
1982,2010,1,6, 개포동,"    68,000",개포주공 4단지,35.87,189,11680,1
1982,2010,1,6, 개포동,"    94,000",개포주공 3단지,42.55,138,11680,4
1982,2010,1,7, 개포동,"    71,750",개포주공 3단지,35.87,138,11680,2
1984,2010,1,7, 개포동,"   103,000",경남1,96.98,649,11680,8
1982,2010,1,7, 개포동,"   100,000",개포주공 1단지,50.38,141,11680,3
1983,2010,1,7, 개포동,"    77,500",개포주공 6단지,60.13,185,11680,5
1982,2010,1,8, 개포동,"    84,200",개포주공 1단지,42.55,141,11680,4
1984,2010,1,8, 개포동,"   110,300",시영,57.42,656,11680,4
1984,2010,1,8, 개포동,"    54,500",시영,28.79,656,11680,1
1982,2010,1,8, 개포동,"    72,000",개포주공 3단지,35.87,138,11680,5
1983,2010,1,9, 개포동,"    68,500",개포주공 7단지,53.46,185,11680,2
1992,2010,1,9, 개포동,"    39,500",삼익대청아파트,39.53,12,11680,2
1983,2010,1,9, 개포동,"   114,000",개포주공 7단지,83.7,185,11680,14
1984,2010,1,9, 개포동,"    53,600",시영,28.79,656,11680,3
1983,2010,1,9, 개포동,"    96,500",개포주공 7단지,73.26,185,11680,7
1983,2010,1,9, 개포동,"   102,000",개포주공 6단지,83.21,185,11680,2
1984,2010,1,9, 개포동,"    54,900",시영,28.79,656,11680,5
1992,2010,1,10, 개포동,"    42,000",성원대치2단지아파트,39.53,12,11680,14
1982,2010,1,11, 개포동,"    84,300",개포주공 1단지,42.55,141,11680,1
1982,2010,1,11, 개포동,"    82,000",개포주공 4단지,42.55,189,11680,4
1992,2010,1,11, 개포동,"    44,000",삼익대청아파트,39.53,12,11680,9
1982,2010,1,11, 개포동,"    82,500",개포주공 4단지,41.99,189,11680,3
1984,2010,1,11, 개포동,"    73,500",시영,40.42,656,11680,3
1984,2010,1,12, 개포동,"   145,000",경남1,166.48,649,11680,1
1982,2010,1,12, 개포동,"    83,000",개포주공 1단지,41.98,141,11680,1
1982,2010,1,12, 개포동,"    82,000",개포주공 1단지,42.55,141,11680,5
1982,2010,1,13, 개포동,"    74,000",개포주공 3단지,35.64,138,11680,4
1982,2010,1,13, 개포동,"    83,000",개포주공 1단지,42.55,141,11680,1
1982,2010,1,13, 개포동,"    81,800",개포주공 4단지,41.99,189,11680,5
1982,2010,1,13, 개포동,"    96,000",개포주공 3단지,41.99,138,11680,5
1982,2010,1,13, 개포동,"   113,000",개포주공 4단지,50.67,189,11680,1
1982,2010,1,13, 개포동,"    73,500",개포주공 3단지,35.87,138,11680,5
1982,2010,1,13, 개포동,"   137,500",주공2,71.65,140,11680,3
1982,2010,1,14, 개포동,"   120,000",개포주공 1단지,53.63,141,11680,5
1992,2010,1,14, 개포동,"    45,000",성원대치2단지아파트,39.53,12,11680,8
1982,2010,1,14, 개포동,"    83,000",개포주공 4단지,42.55,189,11680,3
1982,2010,1,14, 개포동,"    84,000",개포주공 1단지,42.55,141,11680,2
1983,2010,1,14, 개포동,"    69,200",개포주공 5단지,53.98,187,11680,14
1984,2010,1,14, 개포동,"    55,000",시영,28.79,656,11680,1
1983,2010,1,15, 개포동,"    78,000",개포주공 7단지,60.76,185,11680,6
1982,2010,1,16, 개포동,"   105,000",주공2,61.75,140,11680,3
1983,2010,1,16, 개포동,"    69,000",개포주공 5단지,53.98,187,11680,1
1984,2010,1,16, 개포동,"    52,800",시영,28.79,656,11680,2
1982,2010,1,16, 개포동,"    57,000",주공2,25.43,140,11680,3
1982,2010,1,16, 개포동,"   135,000",개포주공 1단지,58.08,141,11680,5
1982,2010,1,16, 개포동,"   113,000",개포주공 4단지,50.67,189,11680,2
1987,2010,1,16, 개포동,"    81,500",우성8,79.61,179,11680,3
1982,2010,1,16, 개포동,"   105,000",개포주공 3단지,50.67,138,11680,3
1982,2010,1,16, 개포동,"    85,000",개포주공 1단지,41.98,141,11680,5
1992,2010,1,18, 개포동,"    42,800",성원대치2단지아파트,39.53,12,11680,4
1982,2010,1,18, 개포동,"     6,500",개포주공 3단지,35.64,138,11680,2
1991,2010,1,18, 개포동,"    81,000","우성9차아파트 901동, 902동",84.9,651-1,11680,7
1982,2010,1,18, 개포동,"    83,500",개포주공 4단지,41.99,189,11680,5
1992,2010,1,18, 개포동,"    34,500",성원대치2단지아파트,33.18,12,11680,12
1992,2010,1,18, 개포동,"    34,000",성원대치2단지아파트,33.18,12,11680,6
1982,2010,1,18, 개포동,"    83,800",개포주공 1단지,42.55,141,11680,1
1982,2010,1,19, 개포동,"    20,000",개포주공 3단지,41.99,138,11680,2
1982,2010,1,19, 개포동,"    75,000",개포주공 1단지,35.64,141,11680,1
1982,2010,1,19, 개포동,"    84,000",개포주공 4단지,41.99,189,11680,4
1992,2010,1,19, 개포동,"    43,500",삼익대청아파트,39.53,12,11680,8
1983,2010,1,19, 개포동,"    77,500",개포주공 7단지,60.76,185,11680,3
1987,2010,1,19, 개포동,"    80,000",우성8,79.61,179,11680,2
1992,2010,1,19, 개포동,"    29,300",성원대치2단지아파트,33.18,12,11680,1
1992,2010,1,19, 개포동,"    65,000",삼익대청아파트,60,12,11680,9
1982,2010,1,20, 개포동,"    84,000",개포주공 4단지,41.99,189,11680,3
1991,2010,1,20, 개포동,"    83,300","우성9차아파트 901동, 902동",84.9,651-1,11680,3
1982,2010,1,20, 개포동,"    75,000",개포주공 1단지,35.44,141,11680,1
1982,2010,1,21, 개포동,"    85,000",개포주공 4단지,42.55,189,11680,3
1992,2010,1,21, 개포동,"    45,200",삼익대청아파트,39.53,12,11680,11
1992,2010,1,21, 개포동,"    34,500",성원대치2단지아파트,33.18,12,11680,6
1986,2010,1,21, 개포동,"   194,000",현대2,165.08,654,11680,9
1992,2010,1,21, 개포동,"    43,000",성원대치2단지아파트,39.53,12,11680,4
1982,2010,1,21, 개포동,"    73,000",개포주공 3단지,35.87,138,11680,1
1982,2010,1,22, 개포동,"    74,000",개포주공 3단지,35.64,138,11680,4
1982,2010,1,22, 개포동,"    90,000",주공2,53.61,140,11680,1
1982,2010,1,22, 개포동,"   139,000",주공2,71.76,140,11680,2
1982,2010,1,22, 개포동,"    85,500",개포주공 1단지,41.98,141,11680,4
1982,2010,1,22, 개포동,"    74,500",개포주공 3단지,35.87,138,11680,4
1992,2010,1,22, 개포동,"    47,000",성원대치2단지아파트,49.86,12,11680,1
1992,2010,1,22, 개포동,"    29,000",성원대치2단지아파트,33.18,12,11680,15
1992,2010,1,23, 개포동,"    33,500",성원대치2단지아파트,33.18,12,11680,4
1984,2010,1,23, 개포동,"    73,500",시영,40.53,656,11680,2
1982,2010,1,26, 개포동,"    74,200",개포주공 3단지,35.64,138,11680,2
1983,2010,1,26, 개포동,"    81,700",개포주공 5단지,61.19,187,11680,5
1983,2010,1,26, 개포동,"   100,700",개포주공 5단지,74.25,187,11680,7
1982,2010,1,26, 개포동,"    84,000",개포주공 1단지,42.55,141,11680,2
1982,2010,1,27, 개포동,"   112,000",주공2,61.75,140,11680,4
1984,2010,1,27, 개포동,"    73,000",시영,40.53,656,11680,4
1982,2010,1,27, 개포동,"    85,000",개포주공 1단지,42.55,141,11680,3
1982,2010,1,27, 개포동,"    56,800",주공2,25.27,140,11680,3
1984,2010,1,27, 개포동,"    94,000",시영,51.18,656,11680,5
1982,2010,1,27, 개포동,"    56,700",주공2,25.27,140,11680,2
1983,2010,1,28, 개포동,"    77,800",개포주공 7단지,60.76,185,11680,2
1982,2010,1,28, 개포동,"   103,000",개포주공 1단지,50.38,141,11680,3
1987,2010,1,28, 개포동,"    66,000",개포6차우성아파트1동~8동,54.98,658-1,11680,3
1982,2010,1,29, 개포동,"    85,000",개포주공 1단지,42.55,141,11680,3
1983,2010,1,30, 개포동,"    71,400",개포주공 6단지,53.06,185,11680,7
1982,2010,1,30, 개포동,"    85,000",개포주공 1단지,42.55,141,11680,4
1982,2010,1,31, 개포동,"    57,000",주공2,25.27,140,11680,3
1999,2010,1,6, 청담동,"    53,500",청담현대3차아파트,59.95,127-31,11680,16
1980,2010,1,7, 청담동,"   184,000",청담삼익아파트,161.75,134-15,11680,12
1999,2010,1,7, 청담동,"    57,500",청담우방,59.97,43,11680,10
1992,2010,1,8, 청담동,"    89,500",동산,84.92,134,11680,10
1992,2010,1,8, 청담동,"    91,500",동산,84.92,134,11680,14
2004,2010,1,9, 청담동,"    97,000",대우유로카운티,120.89,50-5,11680,3
1999,2010,1,11, 청담동,"    53,250",청담현대3차아파트,59.95,127-31,11680,10
1999,2010,1,11, 청담동,"    53,500",청담현대3차아파트,59.95,127-31,11680,12
1999,2010,1,11, 청담동,"    56,700",삼성청담공원아파트,59.93,60,11680,14
1997,2010,1,14, 청담동,"    68,000",청담동삼성1차아파트101동,84.57,33,11680,15
2005,2010,1,16, 청담동,"    31,000",휴먼스타빌,35.905,5-25,11680,16
2002,2010,1,17, 청담동,"    90,000",청담대림e-편한세상,113.57,30-33,11680,2
1997,2010,1,18, 청담동,"    72,500",신동아,84.94,134-16,11680,3
2003,2010,1,18, 청담동,"    98,400",영풍마드레빌,122.2,36,11680,5
1980,2010,1,19, 청담동,"   118,000",청담삼익아파트,104.63,134-15,11680,12
1980,2010,1,22, 청담동,"   103,800",청담삼익아파트,109.49,134-15,11680,5
2002,2010,1,26, 청담동,"   130,000",상지리츠빌6,166.96,106-1,11680,7
1997,2010,1,27, 청담동,"    49,000",청담동삼성1차아파트101동,59.4,33,11680,6
1980,2010,1,28, 청담동,"   103,000",청담삼익아파트,105.58,134-15,11680,4
1999,2010,1,28, 청담동,"   105,250",청담현대3차아파트,109.53,127-31,11680,3
1992,2010,1,29, 청담동,"    90,000",동산,84.92,134,11680,9
2004,2010,1,4, 삼성동,"    30,000",LG선릉에클라트(B),48.81,142-3,11680,9
2005,2010,1,5, 삼성동,"   108,000",삼성동 롯데캐슬 킹덤,131.65,43,11680,2
2001,2010,1,7, 삼성동,"    49,000",한일,55.34,48,11680,10
2003,2010,1,8, 삼성동,"    41,000",SM드림빌,84.13,29-11,11680,4
1998,2010,1,14, 삼성동,"    60,000",삼부아파트 102동,81.21,99,11680,5
1998,2010,1,15, 삼성동,"    58,000",서광아파트,59.67,2,11680,14
2008,2010,1,15, 삼성동,"   119,500",삼성동힐스테이트 1단지,84.236,16-2,11680,7
2007,2010,1,15, 삼성동,"   110,000",롯데캐슬프레미어,84.484,11,11680,14
1981,2010,1,15, 삼성동,"    88,300",상아아파트,89.09,19-4,11680,3
2004,2010,1,15, 삼성동,"    38,000",우정에쉐르2,59.64,144-10,11680,11
2001,2010,1,16, 삼성동,"    62,000",한일,80.29,48,11680,5
2004,2010,1,16, 삼성동,"    69,000",미켈란147,84.77,147-2,11680,21
1998,2010,1,20, 삼성동,"    85,000",현대타워(13층-27층),149.99,143-37,11680,17
1981,2010,1,22, 삼성동,"   165,000",상아아파트,147.74,19-4,11680,8
2007,2010,1,22, 삼성동,"   160,000",롯데캐슬프레미어,121.931,11,11680,21
2004,2010,1,22, 삼성동,"    21,500",LG선릉에클라트(B),36.35,142-3,11680,9
2000,2010,1,25, 삼성동,"    83,500",삼성동롯데아파트,84.87,17,11680,10
2004,2010,1,26, 삼성동,"    38,000",우정에쉐르2,59.54,144-10,11680,4
2004,2010,1,26, 삼성동,"    21,700",LG선릉에클라트(B),36.35,142-3,11680,14
1996,2010,1,28, 삼성동,"    69,000",석탑아파트101동,84.6,3-3,11680,13
1981,2010,1,29, 삼성동,"    82,000",상아아파트,91.54,19-4,11680,1
2004,2010,1,30, 삼성동,"    22,200",LG선릉에클라트(B),36.35,142-3,11680,12
2004,2010,1,31, 삼성동,"    38,400",동구싼타빌,78.21,108-2,11680,3
1985,2010,1,5, 대치동,"   102,000",한보미도맨션2,84.96,511,11680,2
1979,2010,1,5, 대치동,"   100,500",은마,76.79,316,11680,8
2002,2010,1,6, 대치동,"    65,000",세영팔레스타운,84.85,975-20,11680,6
1999,2010,1,6, 대치동,"    59,000",대치현대,59.82,974,11680,22
1979,2010,1,6, 대치동,"    95,000",은마,76.79,316,11680,1
1985,2010,1,6, 대치동,"   291,000",한보미도맨션2,190.47,511,11680,8
1984,2010,1,6, 대치동,"   131,000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",115.59,63,11680,4
1984,2010,1,8, 대치동,"   257,000",개포우성2,159.6,500,11680,2
1979,2010,1,8, 대치동,"   103,000",청실1,76.56,633,11680,6
1979,2010,1,8, 대치동,"    97,000",은마,76.79,316,11680,9
1979,2010,1,8, 대치동,"   118,500",은마,84.43,316,11680,7
1979,2010,1,9, 대치동,"   110,000",은마,84.43,316,11680,1
1979,2010,1,9, 대치동,"   103,000",은마,76.79,316,11680,8
1979,2010,1,9, 대치동,"   102,500",청실1,76.56,633,11680,6
1981,2010,1,9, 대치동,"   117,500",청실2,82.08,610,11680,8
1979,2010,1,10, 대치동,"    98,000",은마,76.79,316,11680,9
1983,2010,1,10, 대치동,"    97,500","쌍용대치아파트1동, 2동, 3동, 5동, 6동",83.56,66,11680,12
2008,2010,1,10, 대치동,"   180,000",대치아이파크,119.58,888,11680,17
1979,2010,1,11, 대치동,"   115,000",청실1,84.96,633,11680,6
1999,2010,1,11, 대치동,"   111,500",대치현대,101.6,974,11680,19
1983,2010,1,11, 대치동,"   184,000",한보미도맨션1,128.01,511,11680,10
1979,2010,1,11, 대치동,"   157,000",청실1,102.64,633,11680,8
1983,2010,1,11, 대치동,"   116,200",한보미도맨션1,84.48,511,11680,4
1989,2010,1,11, 대치동,"    71,000",우성2(대치),84.92,985,11680,4
1985,2010,1,12, 대치동,"   266,000",한보미도맨션2,190.47,511,11680,2
1985,2010,1,12, 대치동,"   114,000",한보미도맨션2,84.96,511,11680,11
1981,2010,1,12, 대치동,"   117,500",청실2,82.08,610,11680,6
2004,2010,1,12, 대치동,"    20,000",테헤란로대우아이빌(891-6),35.61,891-6,11680,10
1985,2010,1,13, 대치동,"   112,500",한보미도맨션2,84.96,511,11680,6
1979,2010,1,13, 대치동,"   120,500",은마,84.43,316,11680,12
1979,2010,1,14, 대치동,"   118,500",은마,84.43,316,11680,4
1979,2010,1,14, 대치동,"   122,000",은마,84.43,316,11680,13
2003,2010,1,14, 대치동,"    59,000",풍림아이원1차101동(910-3),84.87,910-3,11680,6
2005,2010,1,14, 대치동,"   194,000",동부센트레빌,121.74,670,11680,21
1979,2010,1,14, 대치동,"    98,000",은마,76.79,316,11680,6
1979,2010,1,15, 대치동,"   120,000",청실1,84.96,633,11680,5
1979,2010,1,16, 대치동,"   117,750",은마,84.43,316,11680,3
1999,2010,1,16, 대치동,"   128,500",대치현대,114.59,974,11680,10
1979,2010,1,16, 대치동,"   120,000",은마,84.43,316,11680,3
1979,2010,1,16, 대치동,"   120,000",은마,84.43,316,11680,2
2002,2010,1,16, 대치동,"    58,500",세영팔레스타운,68.61,975-20,11680,13
1979,2010,1,16, 대치동,"    97,000",은마,76.79,316,11680,1
1979,2010,1,17, 대치동,"   118,500",청실1,84.96,633,11680,9
2005,2010,1,18, 대치동,"   230,000",동부센트레빌,145.83,670,11680,12
1983,2010,1,18, 대치동,"    95,500",쌍용대치2,84.49,65,11680,2
2004,2010,1,18, 대치동,"    18,500",선릉역대우아이빌(890-49),28.34,890-49,11680,12
2005,2010,1,18, 대치동,"   260,000",동부센트레빌,161.47,670,11680,6
2000,2010,1,18, 대치동,"   120,000",대치삼성,97.35,1014-3,11680,4
1983,2010,1,18, 대치동,"   205,000",선경1차(1동-7동),136.68,506,11680,8
1984,2010,1,19, 대치동,"    97,000","대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",84.69,63,11680,4
2005,2010,1,19, 대치동,"   220,000",동부센트레빌,145.83,670,11680,21
2000,2010,1,19, 대치동,"   131,000",대치삼성,109.04,1014-3,11680,3
2000,2010,1,19, 대치동,"    65,700",대치삼성,59.88,1014-3,11680,13
1979,2010,1,20, 대치동,"   120,000",청실1,84.96,633,11680,4
1999,2010,1,20, 대치동,"    56,500",대치현대,59.82,974,11680,6
2006,2010,1,20, 대치동,"    69,500",삼환SOGOOD,84.93,938-16,11680,7
2000,2010,1,21, 대치동,"    67,300",대치삼성,59.88,1014-3,11680,12
1983,2010,1,21, 대치동,"   173,000",한보미도맨션1,128.01,511,11680,6
1979,2010,1,21, 대치동,"   122,900",은마,84.43,316,11680,7
2003,2010,1,21, 대치동,"    63,000",풍림아이원1차103동(910-5),84.69,910-5,11680,3
1985,2010,1,21, 대치동,"   168,500",한보미도맨션2,126.33,511,11680,5
1979,2010,1,22, 대치동,"    99,700",은마,76.79,316,11680,4
2004,2010,1,22, 대치동,"    33,000",대치동우정에쉐르1,59.75,891-28,11680,11
1979,2010,1,22, 대치동,"   125,000",은마,84.43,316,11680,13
1983,2010,1,23, 대치동,"   172,000",한보미도맨션1,128.01,511,11680,6
2000,2010,1,23, 대치동,"   120,000",대치삼성,97.35,1014-3,11680,10
1979,2010,1,23, 대치동,"   101,800",은마,76.79,316,11680,13
2000,2010,1,25, 대치동,"    98,500",대치삼성,84.58,1014-3,11680,12
1983,2010,1,25, 대치동,"   171,700",선경1차(1동-7동),117.7,506,11680,8
1985,2010,1,25, 대치동,"   135,600",선경2차(8동-12동),84.55,506,11680,11
1983,2010,1,27, 대치동,"   134,400",선경1차(1동-7동),84.35,506,11680,10
1984,2010,1,29, 대치동,"   210,000",개포우성2,127.78,500,11680,11
1983,2010,1,29, 대치동,"   100,800",국제,84.69,612,11680,6
1985,2010,1,29, 대치동,"   175,000",한보미도맨션2,126.33,511,11680,7
1983,2010,1,29, 대치동,"   225,000",한보미도맨션1,161.36,511,11680,10
2000,2010,1,30, 대치동,"    98,000",대치삼성,84.58,1014-3,11680,6
2005,2010,1,9, 신사동,"    30,000",하야트빌,65.01,551-5,11680,2
2004,2010,1,12, 신사동,"    60,200",유로미B동,116.86,547-8,11680,1
2006,2010,1,27, 신사동,"    59,500",신사아이빌,115.15,522,11680,7
1996,2010,1,30, 신사동,"    50,700",신성아파트 101동,59.67,622,11680,9
1985,2010,1,5, 논현동,"    77,500",동현아파트 1~6,84.92,105,11680,9
1985,2010,1,8, 논현동,"   120,000",동현아파트 1~6,120.58,105,11680,7
1985,2010,1,16, 논현동,"    75,650",동현아파트 1~6,84.92,105,11680,1
2004,2010,1,16, 논현동,"    23,800",마일스디오빌,36.29,58-2,11680,9
1997,2010,1,18, 논현동,"    63,000",신동아(22),84.52,22,11680,2
2004,2010,1,19, 논현동,"    48,000",논현동프라임,134.28,192-3,11680,1
2006,2010,1,19, 논현동,"    55,800",한화꿈에그린2차,83.7,194-23,11680,5
1997,2010,1,20, 논현동,"    35,700",신동아(22),35.73,22,11680,7
2009,2010,1,21, 논현동,"    71,842",논현웰스톤,101.04,108,11680,5
1978,2010,1,23, 논현동,"    90,000",경복,128.67,276,11680,12
2005,2010,1,24, 논현동,"    44,000",논현동한화꿈에그린,67.671,205-2,11680,1
1978,2010,1,25, 논현동,"    71,400",경복,95.48,276,11680,10
2002,2010,1,25, 논현동,"    77,000",논현한가람빌라트,141.05,105-3,11680,4
2005,2010,1,26, 논현동,"    48,000",논현동한화꿈에그린,67.671,205-2,11680,9
2004,2010,1,26, 논현동,"    24,250",마일스디오빌,36.29,58-2,11680,14
2003,2010,1,28, 논현동,"    42,000",더그레이스,98.81,212-20,11680,3
1996,2010,1,29, 논현동,"    49,500",쌍용,84.87,103,11680,8
1977,2010,1,5, 압구정동,"   107,000",한양1차(영동한양),63.87,490,11680,6
1976,2010,1,6, 압구정동,"   317,000","현대1차(12,13,21,22,31,32,33동)",196.21,369-1,11680,15
1976,2010,1,6, 압구정동,"   181,000","현대1차(12,13,21,22,31,32,33동)",131.48,369-1,11680,2
1977,2010,1,7, 압구정동,"   108,500",한양1차(영동한양),63.87,490,11680,10
1983,2010,1,8, 압구정동,"   154,700",신현대11차,108.36,433,11680,3
1987,2010,1,8, 압구정동,"   160,000","현대14차(203,204,205,206동)",84.98,447,11680,9
1979,2010,1,9, 압구정동,"   249,000","현대7차(73~77,82,85동)",157.36,456,11680,11
1976,2010,1,9, 압구정동,"   140,000",현대3차(61~64동),82.5,443,11680,9
1977,2010,1,9, 압구정동,"   158,800","현대5차(71,72동)",82.23,455,11680,7
1978,2010,1,9, 압구정동,"   145,000",한양4,101.09,486,11680,7
1977,2010,1,9, 압구정동,"   105,750",한양1차(영동한양),63.87,490,11680,1
1982,2010,1,9, 압구정동,"   134,000",미성1차,105.62,414,11680,3
1977,2010,1,12, 압구정동,"   157,000","현대5차(71,72동)",82.23,455,11680,13
1977,2010,1,13, 압구정동,"   109,000",한양1차(영동한양),63.87,490,11680,6
1977,2010,1,13, 압구정동,"   108,900",한양1차(영동한양),63.87,490,11680,9
1980,2010,1,13, 압구정동,"   145,000",현대8차(성수현대:91~95동),107.64,481,11680,10
1976,2010,1,15, 압구정동,"   140,000",현대3차(61~64동),82.5,443,11680,7
1982,2010,1,19, 압구정동,"   154,500",신현대12차,107.16,434,11680,8
1987,2010,1,19, 압구정동,"   168,000",미성2차,118.63,397,11680,5
1983,2010,1,19, 압구정동,"   170,000",현대13차(208~211동),108.47,448,11680,3
1977,2010,1,19, 압구정동,"   164,000","현대5차(71,72동)",82.23,455,11680,7
1982,2010,1,19, 압구정동,"   152,000",신현대9차,108.88,426,11680,11
1982,2010,1,20, 압구정동,"   215,000",미성1차,180.56,414,11680,2
1982,2010,1,20, 압구정동,"   200,000",미성1차,157.92,414,11680,1
1983,2010,1,20, 압구정동,"   270,000",신현대11차,183.41,433,11680,3
1982,2010,1,21, 압구정동,"   140,000",미성1차,105.65,414,11680,6
1987,2010,1,21, 압구정동,"   110,000",미성2차,74.4,397,11680,3
1982,2010,1,22, 압구정동,"   229,500",신현대12차,155.52,434,11680,8
1980,2010,1,22, 압구정동,"   218,000",한양6,154.12,484,11680,3
1983,2010,1,22, 압구정동,"   168,500",현대13차(208~211동),105.31,448,11680,11
1978,2010,1,23, 압구정동,"   332,000","현대6차(78~81,83,84,86,87동)",196.7,456,11680,7
1982,2010,1,25, 압구정동,"   240,000",미성1차,180.56,414,11680,10
1976,2010,1,28, 압구정동,"   250,000","현대2차(10,11,20,23,24,25동)",160.28,369-1,11680,13
1976,2010,1,29, 압구정동,"   130,000",현대3차(61~64동),82.5,443,11680,2
1978,2010,1,29, 압구정동,"   225,000","현대6차(78~81,83,84,86,87동)",144.7,456,11680,8
1987,2010,1,30, 압구정동,"   114,000",미성2차,74.4,397,11680,16
1978,2010,1,30, 압구정동,"   219,000","현대6차(78~81,83,84,86,87동)",144.7,456,11680,4
1977,2010,1,31, 압구정동,"   151,800",한양1차(영동한양),91.21,490,11680,11
1992,2010,1,4, 일원동,"    40,000",수서,49.68,711,11680,15
1993,2010,1,6, 일원동,"    77,900",상록수,74.54,734,11680,2
1994,2010,1,8, 일원동,"    77,000",푸른마을 아파트 101동~111동,84.93,719,11680,4
1987,2010,1,8, 일원동,"    84,400",우성7,83.69,615,11680,13
